,train,val,iou
0,2.042188508901745,1.8324176520109177,0.27887126771618675
1,1.7407166250050068,1.7058919742703438,0.286459358113582
2,1.6773854889906943,1.6366349458694458,0.28240423815147525
3,1.6099691833369434,1.6040322557091713,0.29714042750278336
4,1.5437783827073872,1.564109954982996,0.30472811926782967
5,1.5138775408267975,1.5526352599263191,0.32003419447808856
6,1.4865140882320702,1.4985036924481392,0.3505634162195558
7,1.4438155884854496,1.5171247646212578,0.36047505677681063
8,1.42280214978382,1.4964527748525143,0.36967981620000473
9,1.401800665538758,1.4572341777384281,0.39726245269544885
10,1.3824066468514502,1.4562346041202545,0.40545939821971316
11,1.3606687132269144,1.4304754100739956,0.4071406029996164
12,1.3433443754911423,1.473554939031601,0.4140880669058987
13,1.3218991295434535,1.4669119976460934,0.4223908683910683
14,1.3125264490954578,1.4430641531944275,0.41823351553887983
15,1.2924606408923864,1.392474889755249,0.4420672904462022
16,1.2910086503252387,1.4268585741519928,0.44890136216677723
17,1.2697894535958767,1.4761149063706398,0.43528914310519445
18,1.2574857831932604,1.3708576746284962,0.44807765426214746
19,1.2564226696267724,1.3630605787038803,0.45512079498410485
20,1.2565562003292143,1.3531509600579739,0.46311465118130096
21,1.2347849821671844,1.3807317987084389,0.4612618035923849
22,1.2261680760420859,1.3344053402543068,0.47463078579847795
23,1.2233027978800237,1.360724464058876,0.4733010260856756
24,1.210819949861616,1.4387961961328983,0.46133107340400975
25,1.2225837660953403,1.3684679046273232,0.46886676646141895
26,1.212790957186371,1.363312490284443,0.4719956659670528
27,1.2045808457769454,1.3250707164406776,0.4796065076088127
28,1.1935932422056794,1.3613197840750217,0.49241701726296033
29,1.1877939165569842,1.3652544058859348,0.48157631366415365
30,1.1802564403042197,1.3656031377613544,0.49646425309712755
31,1.1843960243277252,1.3655375801026821,0.489914856316259
32,1.1726729539223015,1.3704936727881432,0.48560606183173444
33,1.172569500748068,1.2873192802071571,0.5043069561031633
34,1.1620595781132579,1.38627315685153,0.4734219172744361
35,1.1722591752186418,1.3551158271729946,0.4883888252726773
